"Notes"	"Mother's Bridged Race"	"Mother's Bridged Race Code"	"ICD-10 130 Cause List (Infants)"	"ICD-10 130 Cause List (Infants) Code"	"Age of Mother"	"Age of Mother Code"	"Year of Death"	"Year of Death Code"	"State"	"State Code"	Deaths	Births	Death Rate
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Mississippi"	"28"	19	2129	8.92 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Missouri"	"29"	15	1524	9.88 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"New York"	"36"	23	4954	4.68
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"North Carolina"	"37"	34	3774	9.01
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Ohio"	"39"	20	3085	6.60
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Pennsylvania"	"42"	24	2829	8.53
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"South Carolina"	"45"	15	2425	6.19 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Tennessee"	"47"	17	2210	7.73 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Texas"	"48"	30	6209	4.83
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2013"	"2013"	"Virginia"	"51"	17	3088	5.53 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Alabama"	"01"	12	2617	4.60 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Arkansas"	"05"	10	932	10.88 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"California"	"06"	34	3975	8.50
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Florida"	"12"	55	6950	7.92
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Georgia"	"13"	47	6047	7.80
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Illinois"	"17"	20	3555	5.63
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Indiana"	"18"	14	1396	10.09 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Louisiana"	"22"	24	3565	6.74
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Maryland"	"24"	21	3305	6.35
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Michigan"	"26"	20	2780	7.19
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Mississippi"	"28"	12	2259	5.31 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"New York"	"36"	25	4974	5.04
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"North Carolina"	"37"	34	4067	8.36
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Ohio"	"39"	28	3289	8.59
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Pennsylvania"	"42"	22	2880	7.71
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"South Carolina"	"45"	11	2555	4.31 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Tennessee"	"47"	20	2406	8.33
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Texas"	"48"	39	6606	5.89
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2014"	"2014"	"Virginia"	"51"	20	3089	6.50
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Alabama"	"01"	23	2617	8.79
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"California"	"06"	20	4012	5.09
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Florida"	"12"	47	7309	6.43
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Georgia"	"13"	48	6510	7.38
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Illinois"	"17"	27	3679	7.37
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Louisiana"	"22"	20	3532	5.66
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Maryland"	"24"	21	3207	6.55
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Michigan"	"26"	14	3000	4.67 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Missouri"	"29"	14	1647	8.53 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"New Jersey"	"34"	17	1981	8.33 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"New York"	"36"	26	5091	5.17
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"North Carolina"	"37"	29	4177	6.95
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Ohio"	"39"	28	3360	8.38
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Pennsylvania"	"42"	20	2911	6.92
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"South Carolina"	"45"	15	2658	5.64 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Tennessee"	"47"	11	2364	4.69 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Texas"	"48"	35	7182	4.89
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2015"	"2015"	"Virginia"	"51"	20	3174	6.30
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Alabama"	"01"	21	2725	7.71
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"California"	"06"	17	3996	4.28 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Florida"	"12"	46	7478	6.15
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Georgia"	"13"	41	6680	6.18
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Illinois"	"17"	21	3666	5.73
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Indiana"	"18"	12	1537	7.83 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Louisiana"	"22"	22	3553	6.21
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Maryland"	"24"	24	3350	7.19
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Michigan"	"26"	22	3273	6.72
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Mississippi"	"28"	10	2386	4.19 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Missouri"	"29"	13	1714	7.58 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"New Jersey"	"34"	12	2030	5.99 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"New York"	"36"	22	4797	4.61
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"North Carolina"	"37"	34	4350	7.82
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Ohio"	"39"	24	3593	6.70
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Pennsylvania"	"42"	20	3054	6.55
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"South Carolina"	"45"	17	2624	6.48 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Tennessee"	"47"	17	2498	6.81 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Texas"	"48"	40	7250	5.57
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2016"	"2016"	"Virginia"	"51"	26	3087	8.51
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"Alabama"	"01"	19	2912	6.53 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"California"	"06"	21	4107	5.22
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"Florida"	"12"	33	7493	4.42
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"Georgia"	"13"	40	7025	5.71
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"Illinois"	"17"	25	3910	6.40
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"Indiana"	"18"	14	1625	8.71 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"Louisiana"	"22"	20	3441	5.81
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"Maryland"	"24"	23	3274	7.03
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"Michigan"	"26"	29	3682	7.89
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"Mississippi"	"28"	27	2484	10.87
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"New York"	"36"	32	4913	6.52
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"North Carolina"	"37"	26	4474	5.81
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"Ohio"	"39"	39	3788	10.30
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"Pennsylvania"	"42"	24	3142	7.64
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"South Carolina"	"45"	18	2756	6.53 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"Tennessee"	"47"	10	2634	3.80 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"Texas"	"48"	51	7276	7.01
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"Virginia"	"51"	16	3373	4.78 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2017"	"2017"	"Wisconsin"	"55"	14	1151	12.16 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2018"	"2018"	"Alabama"	"01"	16	2769	5.78 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2018"	"2018"	"California"	"06"	24	3761	6.49
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2018"	"2018"	"Florida"	"12"	46	7595	6.06
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2018"	"2018"	"Georgia"	"13"	43	6978	6.17
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2018"	"2018"	"Illinois"	"17"	25	3853	6.50
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2018"	"2018"	"Indiana"	"18"	13	1716	7.67 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2018"	"2018"	"Louisiana"	"22"	19	3517	5.40 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2018"	"2018"	"Maryland"	"24"	21	3237	6.51
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2018"	"2018"	"Michigan"	"26"	33	3548	9.33
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2018"	"2018"	"Mississippi"	"28"	13	2564	5.07 (Unreliable)
	"Black or African American"	"2054-5"	"Certain conditions originating in the perinatal period (P00-P96)"	"GR130-070"	"25-29 years"	"25-29"	"2018"	"2018"	"New Jersey"	"34"	13	2000	6.53 (Unreliable)
